Week,Airports,Class,Passengers
6423,MEL-OOL,First,62
6430,MEL-OOL,First,101
6437,MEL-OOL,First,67
6444,MEL-OOL,First,58
6451,MEL-OOL,First,106
6458,MEL-OOL,First,107
6472,MEL-OOL,First,112
6479,MEL-OOL,First,97
6486,MEL-OOL,First,103
6493,MEL-OOL,First,101
6500,MEL-OOL,First,79
6507,MEL-OOL,First,91
6514,MEL-OOL,First,68
6521,MEL-OOL,First,64
6528,MEL-OOL,First,54
6535,MEL-OOL,First,84
6542,MEL-OOL,First,44
6549,MEL-OOL,First,36
6556,MEL-OOL,First,54
6563,MEL-OOL,First,52
6570,MEL-OOL,First,71
6577,MEL-OOL,First,80
6584,MEL-OOL,First,78
6591,MEL-OOL,First,79
6598,MEL-OOL,First,48
6605,MEL-OOL,First,52
6612,MEL-OOL,First,48
6619,MEL-OOL,First,67
6626,MEL-OOL,First,35
6633,MEL-OOL,First,59
6640,MEL-OOL,First,43
6647,MEL-OOL,First,44
6654,MEL-OOL,First,89
6661,MEL-OOL,First,88
6668,MEL-OOL,First,63
6675,MEL-OOL,First,38
6682,MEL-OOL,First,94
6689,MEL-OOL,First,57
6696,MEL-OOL,First,55
6703,MEL-OOL,First,84
6710,MEL-OOL,First,84
6717,MEL-OOL,First,47
6724,MEL-OOL,First,64
6731,MEL-OOL,First,36
6738,MEL-OOL,First,101
6745,MEL-OOL,First,51
6752,MEL-OOL,First,74
6759,MEL-OOL,First,110
6766,MEL-OOL,First,60
6773,MEL-OOL,First,61
6780,MEL-OOL,First,65
6787,MEL-OOL,First,67
6794,MEL-OOL,First,110
6801,MEL-OOL,First,90
6808,MEL-OOL,First,63
6815,MEL-OOL,First,132
6822,MEL-OOL,First,111
6829,MEL-OOL,First,133
6836,MEL-OOL,First,134
6843,MEL-OOL,First,92
6850,MEL-OOL,First,54
6857,MEL-OOL,First,74
6864,MEL-OOL,First,67
6871,MEL-OOL,First,87
6878,MEL-OOL,First,60
6885,MEL-OOL,First,90
6892,MEL-OOL,First,87
6899,MEL-OOL,First,45
6906,MEL-OOL,First,57
6913,MEL-OOL,First,64
6920,MEL-OOL,First,93
6927,MEL-OOL,First,73
6934,MEL-OOL,First,108
6941,MEL-OOL,First,122
6948,MEL-OOL,First,137
6955,MEL-OOL,First,51
6962,MEL-OOL,First,53
6969,MEL-OOL,First,50
6976,MEL-OOL,First,45
6983,MEL-OOL,First,63
6990,MEL-OOL,First,46
6997,MEL-OOL,First,50
7004,MEL-OOL,First,87
7011,MEL-OOL,First,122
7018,MEL-OOL,First,101
7025,MEL-OOL,First,75
7032,MEL-OOL,First,71
7039,MEL-OOL,First,54
7046,MEL-OOL,First,35
7053,MEL-OOL,First,48
7060,MEL-OOL,First,33
7067,MEL-OOL,First,28
7074,MEL-OOL,First,44
7081,MEL-OOL,First,40
7088,MEL-OOL,First,64
7095,MEL-OOL,First,64
7102,MEL-OOL,First,79
7109,MEL-OOL,First,71
7116,MEL-OOL,First,89
7123,MEL-OOL,First,87
7130,MEL-OOL,First,58
7137,MEL-OOL,First,58
7144,MEL-OOL,First,52
7151,MEL-OOL,First,36
7158,MEL-OOL,First,73
7165,MEL-OOL,First,31
7172,MEL-OOL,First,0
7179,MEL-OOL,First,0
7186,MEL-OOL,First,0
7193,MEL-OOL,First,0
7200,MEL-OOL,First,0
7207,MEL-OOL,First,0
7214,MEL-OOL,First,0
7221,MEL-OOL,First,0
7228,MEL-OOL,First,0
7235,MEL-OOL,First,0
7242,MEL-OOL,First,0
7249,MEL-OOL,First,0
7256,MEL-OOL,First,0
7263,MEL-OOL,First,0
7270,MEL-OOL,First,0
7277,MEL-OOL,First,6
7284,MEL-OOL,First,10
7291,MEL-OOL,First,18
7298,MEL-OOL,First,5
7305,MEL-OOL,First,28
7312,MEL-OOL,First,14
7319,MEL-OOL,First,23
7326,MEL-OOL,First,13
7333,MEL-OOL,First,3
7340,MEL-OOL,First,21
7347,MEL-OOL,First,18
7354,MEL-OOL,First,16
7361,MEL-OOL,First,43
7368,MEL-OOL,First,56
7375,MEL-OOL,First,36
7382,MEL-OOL,First,23
7389,MEL-OOL,First,34
7396,MEL-OOL,First,59
7403,MEL-OOL,First,73
7410,MEL-OOL,First,68
7417,MEL-OOL,First,67
7424,MEL-OOL,First,42
7431,MEL-OOL,First,42
7438,MEL-OOL,First,27
7445,MEL-OOL,First,61
7452,MEL-OOL,First,59
7459,MEL-OOL,First,66
7466,MEL-OOL,First,43
7473,MEL-OOL,First,33
7480,MEL-OOL,First,59
7487,MEL-OOL,First,36
7494,MEL-OOL,First,83
7501,MEL-OOL,First,58
7508,MEL-OOL,First,29
7515,MEL-OOL,First,58
7522,MEL-OOL,First,46
7529,MEL-OOL,First,27
7536,MEL-OOL,First,56
7543,MEL-OOL,First,38
7550,MEL-OOL,First,30
7557,MEL-OOL,First,19
7564,MEL-OOL,First,41
7571,MEL-OOL,First,39
7578,MEL-OOL,First,37
7585,MEL-OOL,First,20
7592,MEL-OOL,First,61
7599,MEL-OOL,First,29
7606,MEL-OOL,First,27
7613,MEL-OOL,First,32
7620,MEL-OOL,First,43
7627,MEL-OOL,First,23
7634,MEL-OOL,First,22
7641,MEL-OOL,First,24
7648,MEL-OOL,First,38
7655,MEL-OOL,First,52
7662,MEL-OOL,First,37
7669,MEL-OOL,First,41
7676,MEL-OOL,First,49
7683,MEL-OOL,First,81
7690,MEL-OOL,First,50
7697,MEL-OOL,First,19
7704,MEL-OOL,First,39
7711,MEL-OOL,First,19
7718,MEL-OOL,First,17
7725,MEL-OOL,First,14
7732,MEL-OOL,First,37
7739,MEL-OOL,First,17
7746,MEL-OOL,First,50
7753,MEL-OOL,First,41
7760,MEL-OOL,First,29
7767,MEL-OOL,First,55
7774,MEL-OOL,First,32
7781,MEL-OOL,First,24
7788,MEL-OOL,First,32
7795,MEL-OOL,First,13
7802,MEL-OOL,First,21
7809,MEL-OOL,First,13
7816,MEL-OOL,First,21
7823,MEL-OOL,First,13
7830,MEL-OOL,First,16
7837,MEL-OOL,First,28
7844,MEL-OOL,First,37
7851,MEL-OOL,First,33
7858,MEL-OOL,First,44
7865,MEL-OOL,First,31
7872,MEL-OOL,First,15
7879,MEL-OOL,First,37
7886,MEL-OOL,First,47
7893,MEL-OOL,First,29
7900,MEL-OOL,First,16
7907,MEL-OOL,First,12
7914,MEL-OOL,First,32
7921,MEL-OOL,First,37
7928,MEL-OOL,First,32
7935,MEL-OOL,First,19
7942,MEL-OOL,First,15
7949,MEL-OOL,First,22
7956,MEL-OOL,First,20
7963,MEL-OOL,First,64
7970,MEL-OOL,First,23
7977,MEL-OOL,First,13
7984,MEL-OOL,First,9
7991,MEL-OOL,First,7
7998,MEL-OOL,First,16
8005,MEL-OOL,First,15
8012,MEL-OOL,First,15
8019,MEL-OOL,First,27
8026,MEL-OOL,First,68
8033,MEL-OOL,First,42
8040,MEL-OOL,First,28
8047,MEL-OOL,First,27
8054,MEL-OOL,First,15
8061,MEL-OOL,First,72
8068,MEL-OOL,First,78
8075,MEL-OOL,First,88
8082,MEL-OOL,First,65
8089,MEL-OOL,First,93
8096,MEL-OOL,First,121
8103,MEL-OOL,First,28
8110,MEL-OOL,First,69
8117,MEL-OOL,First,43
8124,MEL-OOL,First,65
8131,MEL-OOL,First,84
8138,MEL-OOL,First,125
8145,MEL-OOL,First,54
8152,MEL-OOL,First,66
8159,MEL-OOL,First,73
8166,MEL-OOL,First,93
8173,MEL-OOL,First,92
8180,MEL-OOL,First,120
8187,MEL-OOL,First,83
8194,MEL-OOL,First,44
8201,MEL-OOL,First,52
8208,MEL-OOL,First,59
8215,MEL-OOL,First,59
8222,MEL-OOL,First,46
8229,MEL-OOL,First,52
8236,MEL-OOL,First,42
8243,MEL-OOL,First,45
8250,MEL-OOL,First,47
8257,MEL-OOL,First,48
8264,MEL-OOL,First,78
8271,MEL-OOL,First,44
8278,MEL-OOL,First,45
8285,MEL-OOL,First,59
8292,MEL-OOL,First,53
8299,MEL-OOL,First,61
8306,MEL-OOL,First,53
8313,MEL-OOL,First,70
8320,MEL-OOL,First,72
8327,MEL-OOL,First,36
8334,MEL-OOL,First,64
8341,MEL-OOL,First,37
8348,MEL-OOL,First,39
8355,MEL-OOL,First,54
7130,MEL-PER,Business,262
7137,MEL-PER,Business,427
7144,MEL-PER,Business,339
7151,MEL-PER,Business,396
7158,MEL-PER,Business,336
7165,MEL-PER,Business,235
7172,MEL-PER,Business,0
7179,MEL-PER,Business,0
7186,MEL-PER,Business,0
7193,MEL-PER,Business,0
7200,MEL-PER,Business,0
7207,MEL-PER,Business,0
7214,MEL-PER,Business,0
7221,MEL-PER,Business,0
7228,MEL-PER,Business,0
7235,MEL-PER,Business,222
7242,MEL-PER,Business,41
7249,MEL-PER,Business,0
7256,MEL-PER,Business,0
7263,MEL-PER,Business,0
7270,MEL-PER,Business,25
7277,MEL-PER,Business,12
7284,MEL-PER,Business,14
7291,MEL-PER,Business,0
7298,MEL-PER,Business,19
7305,MEL-PER,Business,38
7312,MEL-PER,Business,105
7319,MEL-PER,Business,209
7326,MEL-PER,Business,338
7333,MEL-PER,Business,400
7340,MEL-PER,Business,366
7347,MEL-PER,Business,369
7354,MEL-PER,Business,347
7361,MEL-PER,Business,324
7368,MEL-PER,Business,379
7375,MEL-PER,Business,404
7382,MEL-PER,Business,445
7389,MEL-PER,Business,386
7396,MEL-PER,Business,310
7403,MEL-PER,Business,249
7410,MEL-PER,Business,347
7417,MEL-PER,Business,437
7424,MEL-PER,Business,407
7431,MEL-PER,Business,372
7438,MEL-PER,Business,442
7445,MEL-PER,Business,412
7452,MEL-PER,Business,325
7459,MEL-PER,Business,346
7466,MEL-PER,Business,382
7473,MEL-PER,Business,380
7480,MEL-PER,Business,367
7487,MEL-PER,Business,305
7494,MEL-PER,Business,395
7501,MEL-PER,Business,346
7508,MEL-PER,Business,386
7515,MEL-PER,Business,399
7522,MEL-PER,Business,371
7529,MEL-PER,Business,428
7536,MEL-PER,Business,393
7543,MEL-PER,Business,358
7550,MEL-PER,Business,420
7557,MEL-PER,Business,389
7564,MEL-PER,Business,317
7571,MEL-PER,Business,419
7578,MEL-PER,Business,458
7585,MEL-PER,Business,452
7592,MEL-PER,Business,462
7599,MEL-PER,Business,487
7606,MEL-PER,Business,319
7613,MEL-PER,Business,502
7620,MEL-PER,Business,499
7627,MEL-PER,Business,507
7634,MEL-PER,Business,480
7641,MEL-PER,Business,451
7648,MEL-PER,Business,353
7655,MEL-PER,Business,146
7662,MEL-PER,Business,164
7669,MEL-PER,Business,159
7676,MEL-PER,Business,270
7683,MEL-PER,Business,215
7690,MEL-PER,Business,317
7697,MEL-PER,Business,348
7704,MEL-PER,Business,396
7711,MEL-PER,Business,445
7718,MEL-PER,Business,433
7725,MEL-PER,Business,459
7732,MEL-PER,Business,473
7739,MEL-PER,Business,554
7746,MEL-PER,Business,349
7753,MEL-PER,Business,283
7760,MEL-PER,Business,476
7767,MEL-PER,Business,473
7774,MEL-PER,Business,330
7781,MEL-PER,Business,515
7788,MEL-PER,Business,425
7795,MEL-PER,Business,464
7802,MEL-PER,Business,411
7809,MEL-PER,Business,505
7816,MEL-PER,Business,388
7823,MEL-PER,Business,369
7830,MEL-PER,Business,418
7837,MEL-PER,Business,397
7844,MEL-PER,Business,396
7851,MEL-PER,Business,376
7858,MEL-PER,Business,348
7865,MEL-PER,Business,427
7872,MEL-PER,Business,394
7879,MEL-PER,Business,430
7886,MEL-PER,Business,338
7893,MEL-PER,Business,373
7900,MEL-PER,Business,454
7907,MEL-PER,Business,330
7914,MEL-PER,Business,361
7921,MEL-PER,Business,425
7928,MEL-PER,Business,423
7935,MEL-PER,Business,458
7942,MEL-PER,Business,371
7949,MEL-PER,Business,409
7956,MEL-PER,Business,406
7963,MEL-PER,Business,486
7970,MEL-PER,Business,402
7977,MEL-PER,Business,481
7984,MEL-PER,Business,492
7991,MEL-PER,Business,519
7998,MEL-PER,Business,405
8005,MEL-PER,Business,424
8012,MEL-PER,Business,401
8019,MEL-PER,Business,114
8026,MEL-PER,Business,132
8033,MEL-PER,Business,183
8040,MEL-PER,Business,368
8047,MEL-PER,Business,346
8054,MEL-PER,Business,269
8061,MEL-PER,Business,418
8068,MEL-PER,Business,482
8075,MEL-PER,Business,466
8082,MEL-PER,Business,489
8089,MEL-PER,Business,391
8096,MEL-PER,Business,566
8103,MEL-PER,Business,492
8110,MEL-PER,Business,1174
8117,MEL-PER,Business,1477
8124,MEL-PER,Business,1640
8131,MEL-PER,Business,1268
8138,MEL-PER,Business,1075
8145,MEL-PER,Business,1423
8152,MEL-PER,Business,1283
8159,MEL-PER,Business,1304
8166,MEL-PER,Business,1370
8173,MEL-PER,Business,1237
8180,MEL-PER,Business,981
8187,MEL-PER,Business,998
8194,MEL-PER,Business,920
8201,MEL-PER,Business,823
8208,MEL-PER,Business,677
8215,MEL-PER,Business,595
8222,MEL-PER,Business,649
8229,MEL-PER,Business,720
8236,MEL-PER,Business,548
8243,MEL-PER,Business,521
8250,MEL-PER,Business,691
8257,MEL-PER,Business,625
8264,MEL-PER,Business,771
8271,MEL-PER,Business,668
8278,MEL-PER,Business,649
8285,MEL-PER,Business,680
8292,MEL-PER,Business,685
8299,MEL-PER,Business,783
8306,MEL-PER,Business,548
8313,MEL-PER,Business,670
8320,MEL-PER,Business,732
8327,MEL-PER,Business,726
8334,MEL-PER,Business,624
8341,MEL-PER,Business,660
8348,MEL-PER,Business,685
8355,MEL-PER,Business,758
6381,MEL-PER,Economy,3011
6388,MEL-PER,Economy,3001
6395,MEL-PER,Economy,3755
6402,MEL-PER,Economy,3082
6409,MEL-PER,Economy,2695
6416,MEL-PER,Economy,2740
6423,MEL-PER,Economy,2668
6430,MEL-PER,Economy,2990
6437,MEL-PER,Economy,3066
6444,MEL-PER,Economy,2927
6451,MEL-PER,Economy,3169
6458,MEL-PER,Economy,4094
6465,MEL-PER,Economy,4831
6472,MEL-PER,Economy,4420
6479,MEL-PER,Economy,4111
6486,MEL-PER,Economy,4064
6493,MEL-PER,Economy,3448
6500,MEL-PER,Economy,3592
6507,MEL-PER,Economy,3234
6514,MEL-PER,Economy,3448
6521,MEL-PER,Economy,3266
6528,MEL-PER,Economy,3461
6535,MEL-PER,Economy,3231
6542,MEL-PER,Economy,3828
6549,MEL-PER,Economy,4526
6556,MEL-PER,Economy,4722
6563,MEL-PER,Economy,4122
6570,MEL-PER,Economy,4755
6577,MEL-PER,Economy,4595
6584,MEL-PER,Economy,4062
6591,MEL-PER,Economy,4166
6598,MEL-PER,Economy,4125
6605,MEL-PER,Economy,3591
6612,MEL-PER,Economy,3630
6619,MEL-PER,Economy,3096
6626,MEL-PER,Economy,4137
6633,MEL-PER,Economy,3527
6640,MEL-PER,Economy,3348
6647,MEL-PER,Economy,3766
6654,MEL-PER,Economy,4180
6661,MEL-PER,Economy,3347
6668,MEL-PER,Economy,3801
6675,MEL-PER,Economy,3405
6682,MEL-PER,Economy,3214
6689,MEL-PER,Economy,3114
6696,MEL-PER,Economy,3145
6703,MEL-PER,Economy,3235
6710,MEL-PER,Economy,3124
6717,MEL-PER,Economy,2734
6724,MEL-PER,Economy,2824
6731,MEL-PER,Economy,2609
6738,MEL-PER,Economy,3164
6745,MEL-PER,Economy,3368
6752,MEL-PER,Economy,3822
6759,MEL-PER,Economy,2982
6766,MEL-PER,Economy,2959
6773,MEL-PER,Economy,3028
6780,MEL-PER,Economy,2816
6787,MEL-PER,Economy,3031
6794,MEL-PER,Economy,3026
6801,MEL-PER,Economy,3350
6808,MEL-PER,Economy,2974
6815,MEL-PER,Economy,3013
6822,MEL-PER,Economy,3248
6829,MEL-PER,Economy,3932
6836,MEL-PER,Economy,4134
6843,MEL-PER,Economy,3324
6850,MEL-PER,Economy,3986
6857,MEL-PER,Economy,3056
6864,MEL-PER,Economy,3156
6871,MEL-PER,Economy,3235
6878,MEL-PER,Economy,3238
6885,MEL-PER,Economy,2946
6892,MEL-PER,Economy,3047
6899,MEL-PER,Economy,3065
6906,MEL-PER,Economy,3200
6913,MEL-PER,Economy,3848
6920,MEL-PER,Economy,4283
6927,MEL-PER,Economy,3584
6934,MEL-PER,Economy,4233
6941,MEL-PER,Economy,4547
6948,MEL-PER,Economy,4341
6955,MEL-PER,Economy,3737
6962,MEL-PER,Economy,3471
6969,MEL-PER,Economy,2852
6976,MEL-PER,Economy,3032
6983,MEL-PER,Economy,3291
6990,MEL-PER,Economy,3215
6997,MEL-PER,Economy,3036
7004,MEL-PER,Economy,3360
7011,MEL-PER,Economy,3791
7018,MEL-PER,Economy,3544
7025,MEL-PER,Economy,3889
7032,MEL-PER,Economy,3897
7039,MEL-PER,Economy,3461
7046,MEL-PER,Economy,3204
7053,MEL-PER,Economy,3503
7060,MEL-PER,Economy,2883
7067,MEL-PER,Economy,2761
7074,MEL-PER,Economy,3032
7081,MEL-PER,Economy,2736
7088,MEL-PER,Economy,3009
7095,MEL-PER,Economy,2677
7102,MEL-PER,Economy,3073
7109,MEL-PER,Economy,3363
7116,MEL-PER,Economy,3829
7123,MEL-PER,Economy,4090
7130,MEL-PER,Economy,3405
7137,MEL-PER,Economy,3077
7144,MEL-PER,Economy,2662
7151,MEL-PER,Economy,2506
7158,MEL-PER,Economy,2559
7165,MEL-PER,Economy,1725
7172,MEL-PER,Economy,0
7179,MEL-PER,Economy,0
7186,MEL-PER,Economy,0
7193,MEL-PER,Economy,0
7200,MEL-PER,Economy,0
7207,MEL-PER,Economy,0
7214,MEL-PER,Economy,0
7221,MEL-PER,Economy,0
7228,MEL-PER,Economy,0
7235,MEL-PER,Economy,1430
7242,MEL-PER,Economy,2057
7249,MEL-PER,Economy,3513
7256,MEL-PER,Economy,3705
7263,MEL-PER,Economy,3865
7270,MEL-PER,Economy,3431
7277,MEL-PER,Economy,4940
7284,MEL-PER,Economy,4793
7291,MEL-PER,Economy,3484
7298,MEL-PER,Economy,4143
7305,MEL-PER,Economy,4553
7312,MEL-PER,Economy,4953
7319,MEL-PER,Economy,4181
7326,MEL-PER,Economy,3804
7333,MEL-PER,Economy,2897
7340,MEL-PER,Economy,2752
7347,MEL-PER,Economy,2580
7354,MEL-PER,Economy,2458
7361,MEL-PER,Economy,2432
7368,MEL-PER,Economy,2959
7375,MEL-PER,Economy,2969
7382,MEL-PER,Economy,3565
7389,MEL-PER,Economy,3714
7396,MEL-PER,Economy,4239
7403,MEL-PER,Economy,3932
7410,MEL-PER,Economy,3923
7417,MEL-PER,Economy,3729
7424,MEL-PER,Economy,3027
7431,MEL-PER,Economy,2980
7438,MEL-PER,Economy,2854
7445,MEL-PER,Economy,2799
7452,MEL-PER,Economy,2654
7459,MEL-PER,Economy,2619
7466,MEL-PER,Economy,2730
7473,MEL-PER,Economy,3070
7480,MEL-PER,Economy,4054
7487,MEL-PER,Economy,3898
7494,MEL-PER,Economy,4471
7501,MEL-PER,Economy,3454
7508,MEL-PER,Economy,3011
7515,MEL-PER,Economy,3041
7522,MEL-PER,Economy,3133
7529,MEL-PER,Economy,3265
7536,MEL-PER,Economy,3821
7543,MEL-PER,Economy,3588
7550,MEL-PER,Economy,3887
7557,MEL-PER,Economy,4407
7564,MEL-PER,Economy,3758
7571,MEL-PER,Economy,5781
7578,MEL-PER,Economy,5449
7585,MEL-PER,Economy,4986
7592,MEL-PER,Economy,4606
7599,MEL-PER,Economy,4862
7606,MEL-PER,Economy,4611
7613,MEL-PER,Economy,4465
7620,MEL-PER,Economy,4416
7627,MEL-PER,Economy,4560
7634,MEL-PER,Economy,4823
7641,MEL-PER,Economy,4857
7648,MEL-PER,Economy,6775
7655,MEL-PER,Economy,6123
7662,MEL-PER,Economy,5430
7669,MEL-PER,Economy,6286
7676,MEL-PER,Economy,6172
7683,MEL-PER,Economy,3993
7690,MEL-PER,Economy,5504
7697,MEL-PER,Economy,4491
7704,MEL-PER,Economy,4568
7711,MEL-PER,Economy,4160
7718,MEL-PER,Economy,3955
7725,MEL-PER,Economy,3568
7732,MEL-PER,Economy,4164
7739,MEL-PER,Economy,4683
7746,MEL-PER,Economy,4991
7753,MEL-PER,Economy,4198
7760,MEL-PER,Economy,4620
7767,MEL-PER,Economy,4291
7774,MEL-PER,Economy,4456
7781,MEL-PER,Economy,4317
7788,MEL-PER,Economy,3801
7795,MEL-PER,Economy,3693
7802,MEL-PER,Economy,3737
7809,MEL-PER,Economy,3725
7816,MEL-PER,Economy,4093
7823,MEL-PER,Economy,3714
7830,MEL-PER,Economy,3914
7837,MEL-PER,Economy,4214
7844,MEL-PER,Economy,4896
7851,MEL-PER,Economy,5276
7858,MEL-PER,Economy,5408
7865,MEL-PER,Economy,5060
7872,MEL-PER,Economy,4546
7879,MEL-PER,Economy,5213
7886,MEL-PER,Economy,5293
7893,MEL-PER,Economy,5133
7900,MEL-PER,Economy,5724
7907,MEL-PER,Economy,5766
7914,MEL-PER,Economy,5923
7921,MEL-PER,Economy,6424
7928,MEL-PER,Economy,8700
7935,MEL-PER,Economy,7688
7942,MEL-PER,Economy,6391
7949,MEL-PER,Economy,6555
7956,MEL-PER,Economy,6177
7963,MEL-PER,Economy,5482
7970,MEL-PER,Economy,5760
7977,MEL-PER,Economy,5947
7984,MEL-PER,Economy,5328
7991,MEL-PER,Economy,5905
7998,MEL-PER,Economy,6323
8005,MEL-PER,Economy,6679
8012,MEL-PER,Economy,7577
8019,MEL-PER,Economy,9120
8026,MEL-PER,Economy,8401
8033,MEL-PER,Economy,8513
8040,MEL-PER,Economy,8577
8047,MEL-PER,Economy,7251
8054,MEL-PER,Economy,6085
8061,MEL-PER,Economy,4819
8068,MEL-PER,Economy,4908
8075,MEL-PER,Economy,5329
8082,MEL-PER,Economy,5405
8089,MEL-PER,Economy,5748
8096,MEL-PER,Economy,5723
8103,MEL-PER,Economy,5493
8110,MEL-PER,Economy,4935
8117,MEL-PER,Economy,4729
8124,MEL-PER,Economy,6088
8131,MEL-PER,Economy,5667
8138,MEL-PER,Economy,5605
8145,MEL-PER,Economy,5460
8152,MEL-PER,Economy,4633
8159,MEL-PER,Economy,4163
8166,MEL-PER,Economy,4418
8173,MEL-PER,Economy,4085
8180,MEL-PER,Economy,4315
8187,MEL-PER,Economy,3927
8194,MEL-PER,Economy,3866
8201,MEL-PER,Economy,4587
8208,MEL-PER,Economy,6009
8215,MEL-PER,Economy,5981
8222,MEL-PER,Economy,6122
8229,MEL-PER,Economy,5215
8236,MEL-PER,Economy,4352
8243,MEL-PER,Economy,4572
8250,MEL-PER,Economy,5265
8257,MEL-PER,Economy,5641
8264,MEL-PER,Economy,5835
8271,MEL-PER,Economy,5629
8278,MEL-PER,Economy,6215
8285,MEL-PER,Economy,6699
8292,MEL-PER,Economy,8825
8299,MEL-PER,Economy,9464
8306,MEL-PER,Economy,6900
8313,MEL-PER,Economy,6556
8320,MEL-PER,Economy,6120
8327,MEL-PER,Economy,5792
8334,MEL-PER,Economy,5883
8341,MEL-PER,Economy,5717
8348,MEL-PER,Economy,5881
8355,MEL-PER,Economy,6091
6381,MEL-PER,First,298
6388,MEL-PER,First,295
6395,MEL-PER,First,363
6402,MEL-PER,First,384
6409,MEL-PER,First,397
6416,MEL-PER,First,429
6423,MEL-PER,First,421
6430,MEL-PER,First,407
6437,MEL-PER,First,408
6444,MEL-PER,First,400
6451,MEL-PER,First,361
6458,MEL-PER,First,555
6465,MEL-PER,First,512
6472,MEL-PER,First,456
6479,MEL-PER,First,491
6486,MEL-PER,First,528
6493,MEL-PER,First,568
6500,MEL-PER,First,495
6507,MEL-PER,First,409
6514,MEL-PER,First,532
6521,MEL-PER,First,450
6528,MEL-PER,First,545
6535,MEL-PER,First,478
6542,MEL-PER,First,534
6549,MEL-PER,First,402
6556,MEL-PER,First,167
6563,MEL-PER,First,110
6570,MEL-PER,First,157
6577,MEL-PER,First,227
6584,MEL-PER,First,310
6591,MEL-PER,First,231
6598,MEL-PER,First,379
6605,MEL-PER,First,494
6612,MEL-PER,First,436
6619,MEL-PER,First,401
6626,MEL-PER,First,540
6633,MEL-PER,First,374
6640,MEL-PER,First,415
6647,MEL-PER,First,386
6654,MEL-PER,First,331
6661,MEL-PER,First,264
6668,MEL-PER,First,415
6675,MEL-PER,First,392
6682,MEL-PER,First,307
6689,MEL-PER,First,420
6696,MEL-PER,First,498
6703,MEL-PER,First,405
6710,MEL-PER,First,429
6717,MEL-PER,First,399
6724,MEL-PER,First,325
6731,MEL-PER,First,364
6738,MEL-PER,First,377
6745,MEL-PER,First,320
6752,MEL-PER,First,270
6759,MEL-PER,First,360
6766,MEL-PER,First,335
6773,MEL-PER,First,400
6780,MEL-PER,First,343
6787,MEL-PER,First,409
6794,MEL-PER,First,403
6801,MEL-PER,First,401
6808,MEL-PER,First,405
6815,MEL-PER,First,386
6822,MEL-PER,First,310
6829,MEL-PER,First,355
6836,MEL-PER,First,331
6843,MEL-PER,First,225
6850,MEL-PER,First,376
6857,MEL-PER,First,300
6864,MEL-PER,First,438
6871,MEL-PER,First,339
6878,MEL-PER,First,410
6885,MEL-PER,First,447
6892,MEL-PER,First,453
6899,MEL-PER,First,426
6906,MEL-PER,First,465
6913,MEL-PER,First,357
6920,MEL-PER,First,286
6927,MEL-PER,First,116
6934,MEL-PER,First,171
6941,MEL-PER,First,220
6948,MEL-PER,First,266
6955,MEL-PER,First,283
6962,MEL-PER,First,259
6969,MEL-PER,First,392
6976,MEL-PER,First,410
6983,MEL-PER,First,399
6990,MEL-PER,First,394
6997,MEL-PER,First,399
7004,MEL-PER,First,390
7011,MEL-PER,First,300
7018,MEL-PER,First,327
7025,MEL-PER,First,462
7032,MEL-PER,First,421
7039,MEL-PER,First,390
7046,MEL-PER,First,374
7053,MEL-PER,First,487
7060,MEL-PER,First,421
7067,MEL-PER,First,392
7074,MEL-PER,First,394
7081,MEL-PER,First,362
7088,MEL-PER,First,345
7095,MEL-PER,First,401
7102,MEL-PER,First,409
7109,MEL-PER,First,333
7116,MEL-PER,First,280
7123,MEL-PER,First,313
7130,MEL-PER,First,337
7137,MEL-PER,First,291
7144,MEL-PER,First,268
7151,MEL-PER,First,320
7158,MEL-PER,First,301
7165,MEL-PER,First,134
7172,MEL-PER,First,0
7179,MEL-PER,First,0
7186,MEL-PER,First,0
7193,MEL-PER,First,0
7200,MEL-PER,First,0
7207,MEL-PER,First,0
7214,MEL-PER,First,0
7221,MEL-PER,First,0
7228,MEL-PER,First,0
7235,MEL-PER,First,162
7242,MEL-PER,First,44
7249,MEL-PER,First,0
7256,MEL-PER,First,0
7263,MEL-PER,First,0
7270,MEL-PER,First,8
7277,MEL-PER,First,14
7284,MEL-PER,First,10
7291,MEL-PER,First,0
7298,MEL-PER,First,7
7305,MEL-PER,First,17
7312,MEL-PER,First,56
7319,MEL-PER,First,41
7326,MEL-PER,First,65
7333,MEL-PER,First,54
7340,MEL-PER,First,219
7347,MEL-PER,First,285
7354,MEL-PER,First,285
7361,MEL-PER,First,217
7368,MEL-PER,First,244
7375,MEL-PER,First,341
7382,MEL-PER,First,272
7389,MEL-PER,First,268
7396,MEL-PER,First,178
7403,MEL-PER,First,170
7410,MEL-PER,First,212
7417,MEL-PER,First,316
7424,MEL-PER,First,314
7431,MEL-PER,First,265
7438,MEL-PER,First,303
7445,MEL-PER,First,229
7452,MEL-PER,First,222
7459,MEL-PER,First,238
7466,MEL-PER,First,264
7473,MEL-PER,First,237
7480,MEL-PER,First,199
7487,MEL-PER,First,192
7494,MEL-PER,First,250
7501,MEL-PER,First,193
7508,MEL-PER,First,254
7515,MEL-PER,First,240
7522,MEL-PER,First,227
7529,MEL-PER,First,240
7536,MEL-PER,First,209
7543,MEL-PER,First,216
7550,MEL-PER,First,233
7557,MEL-PER,First,219
7564,MEL-PER,First,112
